Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response,Accuracy
26,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,materials,0
27,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,A,1
28,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it,0
29,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,x,0
30,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,x,0
31,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,stick,1
32,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,x,0
33,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,x,0
34,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,x,0
35,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool,1
36,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,life,1
37,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,x,0
38,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,x,0
39,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,would,1
40,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,and,1
41,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,paint,1
42,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,cave,1
43,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,Throughout,0
44,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the,1
45,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,plan,1
46,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,woman,1
47,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,x,0
48,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,x,0
49,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,started,1
50,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,and,1
51,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,x,0
52,1.7272E+12,24/09/2024 16:27:03,1.7272E+12,-4,24/09/2024 12:27:03,127065,4,questionnaire-g515,,40237290,BLIND,11746203,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1513x740,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,1073288,
1,1.72706E+12,23/09/2024 02:58:21,1.72706E+12,-4,22/09/2024 22:58:20,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,,
2,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,His,0
3,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,knowledge,1
4,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-3,to,1
5,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-4,he,1
6,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-5,on,1
7,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-6,been,1
8,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-7,tools,1
9,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-8,,0
10,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-9,which,1
11,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-10,stages,1
12,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-11,of,1
13,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-12,early,1
14,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-13,gathering,1
15,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-14,and,1
16,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-15,often,1
17,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-16,the,1
18,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-17,the,1
19,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,the,1
20,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,skilled,1
21,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,tool,1
22,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,dig,0
23,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,bone,0
24,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,small,1
25,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,his,1
26,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,things,1
27,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,A,1
28,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it,0
29,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,human,0
30,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,sharp,1
31,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,stick,1
32,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,had,1
33,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,more,0
34,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,in,1
35,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool,1
36,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,history,1
37,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,have,1
38,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,through,1
39,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,could,1
40,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,and,1
41,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,draw,1
42,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,caves,1
43,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,During,1
44,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the,1
45,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,home,1
46,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,people,1
47,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,made of,0
48,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,baskets,1
49,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,kindled,0
50,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,and,1
51,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,wood,1
52,1.72706E+12,23/09/2024 03:07:19,1.72706E+12,-4,22/09/2024 23:07:17,127065,4,questionnaire-g515,,40203714,BLIND,11738129,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,537365,
1,1.72705E+12,22/09/2024 23:20:33,1.72705E+12,-4,22/09/2024 19:20:32,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,,
2,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,They're,0
