Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-tpgf,Randomise questionnaire elements?,Question Key,Response,randomiser-7xud,randomiser-5qjw
20,1741887263717,"13/03/2025, 17:34:23",1741887264255,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-19,woman's,,Bilinguals_group1
21,1741887263717,"13/03/2025, 17:34:23",1741887264256,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-20,tool,,Bilinguals_group1
22,1741887263717,"13/03/2025, 17:34:23",1741887264256,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-21,dig,,Bilinguals_group1
23,1741887263847,"13/03/2025, 17:34:23",1741887264256,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-22,bone,,Bilinguals_group1
24,1741887263847,"13/03/2025, 17:34:23",1741887264257,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-23,sharp,,Bilinguals_group1
25,1741887263847,"13/03/2025, 17:34:23",1741887264257,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-24,a,,Bilinguals_group1
26,1741887263847,"13/03/2025, 17:34:23",1741887264258,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-25,skin,,Bilinguals_group1
27,1741887263847,"13/03/2025, 17:34:23",1741887264258,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-26,The,,Bilinguals_group1
28,1741887263847,"13/03/2025, 17:34:23",1741887264258,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-27,it,,Bilinguals_group1
29,1741887263847,"13/03/2025, 17:34:23",1741887264258,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-28,man,,Bilinguals_group1
30,1741887263847,"13/03/2025, 17:34:23",1741887264259,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-29,sharp,,Bilinguals_group1
31,1741887263847,"13/03/2025, 17:34:23",1741887264259,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group1
32,1741887263847,"13/03/2025, 17:34:23",1741887264259,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-31,X,,Bilinguals_group1
33,1741887263847,"13/03/2025, 17:34:23",1741887264260,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-32,very,,Bilinguals_group1
34,1741887263847,"13/03/2025, 17:34:23",1741887264260,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-33,in,,Bilinguals_group1
35,1741887263847,"13/03/2025, 17:34:23",1741887264260,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-34,tool,,Bilinguals_group1
36,1741887263847,"13/03/2025, 17:34:23",1741887264261,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-35,existence,,Bilinguals_group1
37,1741887263847,"13/03/2025, 17:34:23",1741887264261,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-36,have,,Bilinguals_group1
38,1741887263847,"13/03/2025, 17:34:23",1741887264261,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-37,and,,Bilinguals_group1
39,1741887263847,"13/03/2025, 17:34:23",1741887264262,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-38,would,,Bilinguals_group1
40,1741887263847,"13/03/2025, 17:34:23",1741887264262,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-39,and,,Bilinguals_group1
41,1741887263847,"13/03/2025, 17:34:23",1741887264262,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-40,the,,Bilinguals_group1
42,1741887263847,"13/03/2025, 17:34:23",1741887264263,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-41,cave,,Bilinguals_group1
43,1741887263991,"13/03/2025, 17:34:23",1741887264263,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-42,During,,Bilinguals_group1
44,1741887263991,"13/03/2025, 17:34:23",1741887264263,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-43,the,,Bilinguals_group1
45,1741887263991,"13/03/2025, 17:34:23",1741887264264,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-44,destination,,Bilinguals_group1
46,1741887263991,"13/03/2025, 17:34:23",1741887264264,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-45,people,,Bilinguals_group1
47,1741887263991,"13/03/2025, 17:34:23",1741887264264,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-46,of,,Bilinguals_group1
48,1741887263991,"13/03/2025, 17:34:23",1741887264265,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-47,bags,,Bilinguals_group1
49,1741887263991,"13/03/2025, 17:34:23",1741887264265,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-48,started,,Bilinguals_group1
50,1741887263991,"13/03/2025, 17:34:23",1741887264266,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-49,and,,Bilinguals_group1
51,1741887263991,"13/03/2025, 17:34:23",1741887264266,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,cloze-input-50,wood,,Bilinguals_group1
52,1741887263991,"13/03/2025, 17:34:23",1741887264267,-4,"13/03/2025, 13:34:24",127065,6,questionnaire-g515,,44382603,12933564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1504x1003,1481x885,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,496672,,Bilinguals_group1
﻿1,1740525132617,"25/02/2025, 23:12:12",1740525132249,-5,"25/02/2025, 18:12:12",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2560x1313,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group2
2,1740526602476,"25/02/2025, 23:36:42",1740526601621,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-1,They're,,Bilinguals_group2
3,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-2,capabilities,,Bilinguals_group2
4,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group2
5,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-4,man,,Bilinguals_group2
6,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-5,with,,Bilinguals_group2
7,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-6,been,,Bilinguals_group2
8,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-7,tools,,Bilinguals_group2
9,1740526602656,"25/02/2025, 23:36:42",1740526601622,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-8,throughout,,Bilinguals_group2
10,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-9,X,,Bilinguals_group2
11,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-10,timelines,,Bilinguals_group2
12,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-11,in,,Bilinguals_group2
13,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-12,X,,Bilinguals_group2
14,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-13,chasing,,Bilinguals_group2
15,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-14,and,,Bilinguals_group2
16,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-15,times,,Bilinguals_group2
17,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-16,the,,Bilinguals_group2
18,1740526602656,"25/02/2025, 23:36:42",1740526601623,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-17,the,,Bilinguals_group2
19,1740526602656,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-18,the,,Bilinguals_group2
20,1740526602656,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-19,free,,Bilinguals_group2
21,1740526602656,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-20,tool,,Bilinguals_group2
22,1740526602656,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-21,dig,,Bilinguals_group2
23,1740526602837,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-22,is,,Bilinguals_group2
24,1740526602837,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-23,small,,Bilinguals_group2
25,1740526602837,"25/02/2025, 23:36:42",1740526601624,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-24,their,,Bilinguals_group2
26,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-25,bones,,Bilinguals_group2
27,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-26,A,,Bilinguals_group2
28,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-27,it,,Bilinguals_group2
29,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-28,humans,,Bilinguals_group2
30,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-29,sharp,,Bilinguals_group2
31,1740526602837,"25/02/2025, 23:36:42",1740526601625,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group2
32,1740526602837,"25/02/2025, 23:36:42",1740526601626,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-31,has,,Bilinguals_group2
33,1740526602837,"25/02/2025, 23:36:42",1740526601626,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-32,X,,Bilinguals_group2
34,1740526602837,"25/02/2025, 23:36:42",1740526601626,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-33,X,,Bilinguals_group2
35,1740526602837,"25/02/2025, 23:36:42",1740526601626,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-34,tool,,Bilinguals_group2
36,1740526602837,"25/02/2025, 23:36:42",1740526601626,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-35,existence,,Bilinguals_group2
37,1740526602837,"25/02/2025, 23:36:42",1740526601627,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-36,X,,Bilinguals_group2
38,1740526602837,"25/02/2025, 23:36:42",1740526601627,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-37,for,,Bilinguals_group2
39,1740526602837,"25/02/2025, 23:36:42",1740526601627,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-38,would,,Bilinguals_group2
40,1740526602837,"25/02/2025, 23:36:42",1740526601627,-5,"25/02/2025, 18:36:41",127065,6,questionnaire-g515,,43827256,12768973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,2543x1313,,ClozeTask_EN,3,Biling,No,cloze-input-39,and,,Bilinguals_group2
